"","Dest","HourOfDay","MeanDelay","airport","city","state","country","lat","long","CityState"
"3487","RNO",22,15,"Reno/Tahoe International","Reno","NV","USA",39.49857611,-119.7680647,"Reno,NV"
"3488","RNO",7,3,"Reno/Tahoe International","Reno","NV","USA",39.49857611,-119.7680647,"Reno,NV"
"3489","RNO",24,22,"Reno/Tahoe International","Reno","NV","USA",39.49857611,-119.7680647,"Reno,NV"
"3490","ROA",21,23,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3491","ROA",11,9,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3492","ROA",17,20,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3493","ROA",20,16,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3494","ROA",15,16,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3495","ROA",12,14,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3496","ROA",13,17,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3497","ROA",23,16,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3498","ROA",16,14,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3499","ROA",14,14,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3500","ROA",18,26,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3501","ROA",19,12,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3502","ROA",10,8,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3503","ROA",22,11,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3504","ROA",9,13,"Roanoke Regional/ Woodrum ","Roanoke","VA","USA",37.32546833,-79.97542833,"Roanoke,VA"
"3505","ROC",16,13,"Greater Rochester Int'l","Rochester","NY","USA",43.11886611,-77.67238389,"Rochester,NY"
"3506","ROC",22,26,"Greater Rochester Int'l","Rochester","NY","USA",43.11886611,-77.67238389,"Rochester,NY"
"3507","ROC",4,5,"Greater Rochester Int'l","Rochester","NY","USA",43.11886611,-77.67238389,"Rochester,NY"
"3508","ROC",9,13,"Greater Rochester Int'l","Rochester","NY","USA",43.11886611,-77.67238389,"Rochester,NY"
"3509","ROC",0,17,"Greater Rochester Int'l","Rochester","NY","USA",43.11886611,-77.67238389,"Rochester,NY"
